

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 330
RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 220

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 306

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 5.72000000000003; player life: 47.2000000000003; enemy life: 100; time: 1500

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 53

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 384

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 227

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 296

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 951

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 233

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 157

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 406

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 1415

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 223

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 763

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 344

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 220

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 294

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 313

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 763

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 294

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 376

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 191

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 302

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 761

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 230

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 415

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 329

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 340

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 293

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 442

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 298

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 992

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 85

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 391

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 151

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 316

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 203

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 572

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 313

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 205

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 203

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 217

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 313

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 142

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 300

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 423

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 70

RUN: run status: enemy: 7; fitness: 10.0; player life: 0; enemy life: 90.0; time: 391

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 151

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 340

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 305

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 10.0; player life: 0; enemy life: 90.0; time: 301

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 279

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 280

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 90

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 234

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 455

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 235

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 227

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 569

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.1600000000000235; player life: 1.6000000000002341; enemy life: 100; time: 1500

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 329

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 333

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 212

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 313

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 344

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 233

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 157

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 316

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 234

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 220

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 154

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 168

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 129

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 372

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 213

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 250

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 75

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 242

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 409

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 951

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 344

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 233

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 208

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 310

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 466

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 992

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 343
